,conm,type,cik,date,path
9912,TOTH FINANCIAL ADVISORY CORP,13F-HR,866780,2020-07-14,https://www.sec.gov/Archives/edgar/data/866780/0000866780-20-000004-index.htm
9913,TOWER BRIDGE ADVISORS,13F-HR,1278249,2020-07-22,https://www.sec.gov/Archives/edgar/data/1278249/0001278249-20-000006-index.htm
9914,TOWERVIEW LLC,13F-HR,1166573,2020-08-06,https://www.sec.gov/Archives/edgar/data/1166573/0001567619-20-014368-index.htm
9915,TOWLE & CO,13F-HR,1224014,2020-08-13,https://www.sec.gov/Archives/edgar/data/1224014/0001085146-20-002216-index.htm
9916,TOWN SPORTS INTERNATIONAL HOLDINGS INC,DEF 14A,1281774,2020-08-06,https://www.sec.gov/Archives/edgar/data/1281774/0001281774-20-000038-index.htm
9917,TOWNSEND ASSET MANAGEMENT CORP /NC/ /ADV,13F-HR,709089,2020-08-11,https://www.sec.gov/Archives/edgar/data/709089/0001398344-20-015455-index.htm
9918,TOYOTA MOTOR CREDIT CORP,10-Q,834071,2020-08-07,https://www.sec.gov/Archives/edgar/data/834071/0001564590-20-038349-index.htm
9919,"TPG Financial Advisors, LLC",13F-HR,1706669,2020-07-10,https://www.sec.gov/Archives/edgar/data/1706669/0001706669-20-000004-index.htm
9920,"TPG Group Holdings (SBS) Advisors, Inc.",13F-HR,1495741,2020-08-14,https://www.sec.gov/Archives/edgar/data/1495741/0001387131-20-007559-index.htm
9921,"TPG RE Finance Trust, Inc.",10-Q,1630472,2020-07-29,https://www.sec.gov/Archives/edgar/data/1630472/0001564590-20-034284-index.htm
9922,"TPI COMPOSITES, INC",10-Q,1455684,2020-08-06,https://www.sec.gov/Archives/edgar/data/1455684/0001564590-20-037788-index.htm
9923,TPI Fund Managers Ltd,13F-HR,1785438,2020-08-10,https://www.sec.gov/Archives/edgar/data/1785438/0001562744-20-000004-index.htm
9924,"TPT GLOBAL TECH, INC.",NT 10-Q,1661039,2020-08-13,https://www.sec.gov/Archives/edgar/data/1661039/0001654954-20-009061-index.htm
9925,TRACTOR SUPPLY CO /DE/,10-Q,916365,2020-08-06,https://www.sec.gov/Archives/edgar/data/916365/0000916365-20-000154-index.htm
9926,TRADITION ASSET MANAGEMENT LLC,13F-HR,1778396,2020-08-06,https://www.sec.gov/Archives/edgar/data/1778396/0001778396-20-000006-index.htm
9927,TRANS WORLD ENTERTAINMENT CORP,10-Q,795212,2020-07-31,https://www.sec.gov/Archives/edgar/data/795212/0001140361-20-017134-index.htm
9928,TRANS WORLD ENTERTAINMENT CORP,DEF 14A,795212,2020-07-15,https://www.sec.gov/Archives/edgar/data/795212/0001140361-20-016086-index.htm
9929,TRANSACT ENERGY CORP,10-Q,1383394,2020-08-10,https://www.sec.gov/Archives/edgar/data/1383394/0001078782-20-000606-index.htm
9930,TRANSACT TECHNOLOGIES INC,10-Q,1017303,2020-08-10,https://www.sec.gov/Archives/edgar/data/1017303/0001017303-20-000060-index.htm
9931,TRANSATLANTIC PETROLEUM LTD.,10-Q,1092289,2020-08-12,https://www.sec.gov/Archives/edgar/data/1092289/0001564590-20-039729-index.htm
9932,TRANSCAT INC,10-Q,99302,2020-08-05,https://www.sec.gov/Archives/edgar/data/99302/0001206774-20-002297-index.htm
9933,TRANSCAT INC,DEF 14A,99302,2020-07-23,https://www.sec.gov/Archives/edgar/data/99302/0001206774-20-002205-index.htm
9934,"TRANSCEND WEALTH COLLECTIVE, LLC",13F-HR,1776082,2020-08-05,https://www.sec.gov/Archives/edgar/data/1776082/0001776082-20-000004-index.htm
9935,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",10-Q,99250,2020-08-03,https://www.sec.gov/Archives/edgar/data/99250/0000099250-20-000010-index.htm
9936,TRANSCONTINENTAL REALTY INVESTORS INC,10-Q,733590,2020-08-14,https://www.sec.gov/Archives/edgar/data/733590/0001387131-20-007521-index.htm
9937,"TRANSENTERIX, INC.",10-Q,876378,2020-08-05,https://www.sec.gov/Archives/edgar/data/876378/0001437749-20-016689-index.htm
9938,"TRAQIQ, INC.",10-Q,1514056,2020-07-23,https://www.sec.gov/Archives/edgar/data/1514056/0001493152-20-013825-index.htm
9939,"TRAQIQ, INC.",10-Q,1514056,2020-08-07,https://www.sec.gov/Archives/edgar/data/1514056/0001493152-20-014939-index.htm
9940,"TRAVELERS COMPANIES, INC.",10-Q,86312,2020-07-23,https://www.sec.gov/Archives/edgar/data/86312/0000086312-20-000039-index.htm
9941,TRAVELZOO,10-Q,1133311,2020-08-10,https://www.sec.gov/Archives/edgar/data/1133311/0001133311-20-000044-index.htm
9942,TRB Advisors LP,13F-HR,1513300,2020-08-13,https://www.sec.gov/Archives/edgar/data/1513300/0000950123-20-008458-index.htm
9943,TRECORA RESOURCES,10-Q,7039,2020-08-06,https://www.sec.gov/Archives/edgar/data/7039/0000007039-20-000125-index.htm
9944,TREDEGAR CORP,10-Q,850429,2020-08-06,https://www.sec.gov/Archives/edgar/data/850429/0000850429-20-000059-index.htm
9945,TREMBLANT CAPITAL GROUP,13F-HR,1353312,2020-08-14,https://www.sec.gov/Archives/edgar/data/1353312/0001214659-20-007079-index.htm
9946,TREND INNOVATIONS HOLDING INC.,10-K,1740797,2020-08-13,https://www.sec.gov/Archives/edgar/data/1740797/0001740797-20-000018-index.htm
9947,TREND INNOVATIONS HOLDING INC.,10-K/A,1740797,2020-08-14,https://www.sec.gov/Archives/edgar/data/1740797/0001740797-20-000020-index.htm
9948,TREND INNOVATIONS HOLDING INC.,NT 10-Q,1740797,2020-08-14,https://www.sec.gov/Archives/edgar/data/1740797/0001740797-20-000022-index.htm
9949,TREVENA INC,10-Q,1429560,2020-08-10,https://www.sec.gov/Archives/edgar/data/1429560/0001558370-20-010027-index.htm
9950,TREX CO INC,10-Q,1069878,2020-08-03,https://www.sec.gov/Archives/edgar/data/1069878/0001193125-20-208275-index.htm
9951,"TRG Investments, LLC",13F-HR,1675088,2020-08-14,https://www.sec.gov/Archives/edgar/data/1675088/0001675088-20-000004-index.htm
9952,"TRH Financial, LLC",13F-HR,1730210,2020-08-05,https://www.sec.gov/Archives/edgar/data/1730210/0000870156-20-000030-index.htm
9953,"TRI Pointe Group, Inc.",10-Q,1561680,2020-07-24,https://www.sec.gov/Archives/edgar/data/1561680/0001561680-20-000095-index.htm
9954,"TRIAN FUND MANAGEMENT, L.P.",13F-HR,1345471,2020-08-14,https://www.sec.gov/Archives/edgar/data/1345471/0001345471-20-000037-index.htm
9955,TRICO BANCSHARES /,10-Q,356171,2020-08-10,https://www.sec.gov/Archives/edgar/data/356171/0000356171-20-000074-index.htm
9956,"TRILLIUM ASSET MANAGEMENT, LLC",13F-HR,884541,2020-08-06,https://www.sec.gov/Archives/edgar/data/884541/0001085146-20-002041-index.htm
9957,TRIMAS CORP,10-Q,842633,2020-07-30,https://www.sec.gov/Archives/edgar/data/842633/0000842633-20-000083-index.htm
9958,TRIMBLE INC.,10-Q,864749,2020-08-10,https://www.sec.gov/Archives/edgar/data/864749/0000864749-20-000118-index.htm
9959,"TRINET GROUP, INC.",10-Q,937098,2020-07-27,https://www.sec.gov/Archives/edgar/data/937098/0000937098-20-000203-index.htm
9960,TRINITY INDUSTRIES INC,10-Q,99780,2020-07-23,https://www.sec.gov/Archives/edgar/data/99780/0000099780-20-000100-index.htm
9961,TRIPLE-S MANAGEMENT CORP,10-Q,1171662,2020-08-06,https://www.sec.gov/Archives/edgar/data/1171662/0001140361-20-017700-index.htm
9962,TRIUMPH GROUP INC,10-Q,1021162,2020-08-05,https://www.sec.gov/Archives/edgar/data/1021162/0001564590-20-036288-index.htm
9963,TRUE Private Wealth Advisors,13F-HR,1667074,2020-07-07,https://www.sec.gov/Archives/edgar/data/1667074/0001606587-20-000713-index.htm
9964,"TRUEFG, LLC",13F-HR,1766067,2020-07-21,https://www.sec.gov/Archives/edgar/data/1766067/0001214659-20-006427-index.htm
9965,TRUEWEALTH LLC,13F-HR,1722092,2020-07-15,https://www.sec.gov/Archives/edgar/data/1722092/0001398344-20-013808-index.htm
9966,TRUIST FINANCIAL CORP,10-Q,92230,2020-08-04,https://www.sec.gov/Archives/edgar/data/92230/0000092230-20-000099-index.htm
9967,TRUIST FINANCIAL CORP,13F-HR,92230,2020-08-14,https://www.sec.gov/Archives/edgar/data/92230/0000092230-20-000103-index.htm
9968,"TRUPANION, INC.",10-Q,1371285,2020-08-05,https://www.sec.gov/Archives/edgar/data/1371285/0001371285-20-000183-index.htm
9969,TRUST CO OF TOLEDO NA /OH/,13F-HR,1008937,2020-07-09,https://www.sec.gov/Archives/edgar/data/1008937/0001008937-20-000003-index.htm
9970,TRUST CO OF VERMONT,13F-HR,1134008,2020-07-17,https://www.sec.gov/Archives/edgar/data/1134008/0001134008-20-000003-index.htm
9971,TRUST CO OF VIRGINIA /VA,13F-HR,1135439,2020-07-29,https://www.sec.gov/Archives/edgar/data/1135439/0001567619-20-013849-index.htm
9972,TRUSTCO BANK CORP N Y,10-Q,357301,2020-08-06,https://www.sec.gov/Archives/edgar/data/357301/0001140361-20-017684-index.htm
9973,TRUSTCO BANK CORP N Y,13F-HR,357301,2020-08-05,https://www.sec.gov/Archives/edgar/data/357301/0001567619-20-014344-index.htm
9974,"TRUSTCORE FINANCIAL SERVICES, LLC",13F-HR,1730322,2020-07-29,https://www.sec.gov/Archives/edgar/data/1730322/0001730322-20-000003-index.htm
9975,TRUSTEES OF GENERAL ELECTRIC PENSION TRUST,13F-HR,902967,2020-08-03,https://www.sec.gov/Archives/edgar/data/902967/0001628280-20-011411-index.htm
9976,TRUSTMARK CORP,10-Q,36146,2020-08-06,https://www.sec.gov/Archives/edgar/data/36146/0001564590-20-037764-index.htm
9977,TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,13F-HR,861176,2020-08-12,https://www.sec.gov/Archives/edgar/data/861176/0001567619-20-014793-index.htm
9978,"TRV GP II, LLC",13F-HR,1614073,2020-08-10,https://www.sec.gov/Archives/edgar/data/1614073/0000950123-20-007930-index.htm
9979,"TRV GP III, LLC",13F-HR,1637299,2020-08-10,https://www.sec.gov/Archives/edgar/data/1637299/0000950123-20-007927-index.htm
9980,"TRV GP IV, LLC",13F-HR,1688325,2020-08-10,https://www.sec.gov/Archives/edgar/data/1688325/0000950123-20-007931-index.htm
9981,"TRV GP, LLC",13F-HR,1578973,2020-08-10,https://www.sec.gov/Archives/edgar/data/1578973/0000950123-20-007928-index.htm
9982,"TRXADE GROUP, INC.",10-Q,1382574,2020-07-27,https://www.sec.gov/Archives/edgar/data/1382574/0001493152-20-014044-index.htm
9983,"TRXADE GROUP, INC.",10-Q/A,1382574,2020-07-17,https://www.sec.gov/Archives/edgar/data/1382574/0001493152-20-013513-index.htm
9984,"TRXADE GROUP, INC.",10-Q/A,1382574,2020-07-17,https://www.sec.gov/Archives/edgar/data/1382574/0001493152-20-013514-index.htm
9985,"TSFG, LLC",13F-HR,1800513,2020-07-07,https://www.sec.gov/Archives/edgar/data/1800513/0001800513-20-000006-index.htm
9986,"TSP Capital Management Group, LLC",13F-HR,1317208,2020-07-22,https://www.sec.gov/Archives/edgar/data/1317208/0001172661-20-001545-index.htm
9987,"TSS, Inc.",10-Q,1320760,2020-08-14,https://www.sec.gov/Archives/edgar/data/1320760/0001437749-20-018034-index.htm
9988,TT International Asset Management LTD,13F-HR,1809187,2020-08-07,https://www.sec.gov/Archives/edgar/data/1809187/0001809187-20-000002-index.htm
9989,"TTEC Holdings, Inc.",10-Q,1013880,2020-08-05,https://www.sec.gov/Archives/edgar/data/1013880/0001558370-20-009422-index.htm
9990,TTM TECHNOLOGIES INC,10-Q,1116942,2020-08-06,https://www.sec.gov/Archives/edgar/data/1116942/0001564590-20-037715-index.htm
9991,TUCOWS INC /PA/,10-Q,909494,2020-08-06,https://www.sec.gov/Archives/edgar/data/909494/0001437749-20-016900-index.htm
9992,TUCOWS INC /PA/,DEF 14A,909494,2020-07-24,https://www.sec.gov/Archives/edgar/data/909494/0001437749-20-015677-index.htm
9993,TUCSON ELECTRIC POWER CO,10-Q,100122,2020-07-30,https://www.sec.gov/Archives/edgar/data/100122/0000100122-20-000024-index.htm
9994,TUDOR INVESTMENT CORP ET AL,13F-HR,923093,2020-08-14,https://www.sec.gov/Archives/edgar/data/923093/0000950123-20-009022-index.htm
9995,TUPPERWARE BRANDS CORP,10-Q,1008654,2020-07-29,https://www.sec.gov/Archives/edgar/data/1008654/0001008654-20-000108-index.htm
9996,TUTOR PERINI CORP,10-Q,77543,2020-07-29,https://www.sec.gov/Archives/edgar/data/77543/0000077543-20-000036-index.htm
9997,TWILIO INC,10-Q,1447669,2020-08-04,https://www.sec.gov/Archives/edgar/data/1447669/0001447669-20-000156-index.htm
9998,TWIN CAPITAL MANAGEMENT INC,13F-HR,1059187,2020-08-04,https://www.sec.gov/Archives/edgar/data/1059187/0001059187-20-000007-index.htm
9999,"TWIN FOCUS CAPITAL PARTNERS, LLC",13F-HR,1387761,2020-08-12,https://www.sec.gov/Archives/edgar/data/1387761/0001172661-20-001646-index.htm
10000,TWINBEECH CAPITAL LP,13F-HR,1769646,2020-08-14,https://www.sec.gov/Archives/edgar/data/1769646/0001214659-20-007175-index.htm
10001,"TWINLAB CONSOLIDATED HOLDINGS, INC.",10-Q,1590695,2020-07-06,https://www.sec.gov/Archives/edgar/data/1590695/0001437749-20-014576-index.htm
10002,"TWINLAB CONSOLIDATED HOLDINGS, INC.",NT 10-Q,1590695,2020-08-14,https://www.sec.gov/Archives/edgar/data/1590695/0001437749-20-018014-index.htm
10003,"TWITTER, INC.",10-Q,1418091,2020-08-03,https://www.sec.gov/Archives/edgar/data/1418091/0001418091-20-000158-index.htm
10004,TWO HARBORS INVESTMENT CORP.,10-Q,1465740,2020-08-06,https://www.sec.gov/Archives/edgar/data/1465740/0001465740-20-000089-index.htm
10005,"TWO SIGMA ADVISERS, LP",13F-HR,1478735,2020-08-14,https://www.sec.gov/Archives/edgar/data/1478735/0000919574-20-005336-index.htm
10006,"TWO SIGMA INVESTMENTS, LP",13F-HR,1179392,2020-08-14,https://www.sec.gov/Archives/edgar/data/1179392/0000919574-20-005333-index.htm
10007,"TWO SIGMA SECURITIES, LLC",13F-HR,1450144,2020-08-14,https://www.sec.gov/Archives/edgar/data/1450144/0000919574-20-005326-index.htm
10008,TYBOURNE CAPITAL MANAGEMENT (HK) LTD,13F-HR,1553936,2020-08-13,https://www.sec.gov/Archives/edgar/data/1553936/0001553936-20-000003-index.htm
10009,TYLER TECHNOLOGIES INC,10-Q,860731,2020-07-29,https://www.sec.gov/Archives/edgar/data/860731/0000860731-20-000026-index.htm
10010,"TYME TECHNOLOGIES, INC.",10-Q,1537917,2020-08-12,https://www.sec.gov/Archives/edgar/data/1537917/0001564590-20-039701-index.htm
10011,"TYME TECHNOLOGIES, INC.",DEF 14A,1537917,2020-07-10,https://www.sec.gov/Archives/edgar/data/1537917/0001193125-20-190803-index.htm
10012,TYNDALL CAPITAL PARTNERS L P,13F-HR,1219314,2020-08-14,https://www.sec.gov/Archives/edgar/data/1219314/0000905718-20-000860-index.htm
10013,"TYSON FOODS, INC.",10-Q,100493,2020-08-03,https://www.sec.gov/Archives/edgar/data/100493/0000100493-20-000103-index.htm
10014,Taal Capital Management LP,13F-HR,1811243,2020-08-14,https://www.sec.gov/Archives/edgar/data/1811243/0001104659-20-095113-index.htm
10015,"Tabula Rasa HealthCare, Inc.",10-Q,1651561,2020-08-06,https://www.sec.gov/Archives/edgar/data/1651561/0001558370-20-009704-index.htm
10016,Taconic Capital Advisors LP,13F-HR,1390113,2020-08-14,https://www.sec.gov/Archives/edgar/data/1390113/0001085146-20-002261-index.htm
10017,Taikang Asset Management (Hong Kong) Co Ltd,13F-HR,1755911,2020-08-12,https://www.sec.gov/Archives/edgar/data/1755911/0001567619-20-014795-index.htm
10018,"Taikang Asset Management Co., Ltd.",13F-HR,1730820,2020-08-13,https://www.sec.gov/Archives/edgar/data/1730820/0001104659-20-094686-index.htm
10019,Tairen Capital Ltd,13F-HR,1652062,2020-08-14,https://www.sec.gov/Archives/edgar/data/1652062/0001085146-20-002288-index.htm
10020,"Takung Art Co., Ltd.",10-Q,1491487,2020-08-07,https://www.sec.gov/Archives/edgar/data/1491487/0001104659-20-091778-index.htm
10021,Talend S.A.,10-Q,1668105,2020-08-10,https://www.sec.gov/Archives/edgar/data/1668105/0001668105-20-000072-index.htm
10022,"Tamarack Advisers, LP",13F-HR,1661462,2020-08-11,https://www.sec.gov/Archives/edgar/data/1661462/0001095449-20-000050-index.htm
10023,"Tandem Investment Advisors, Inc.",13F-HR,1694284,2020-07-30,https://www.sec.gov/Archives/edgar/data/1694284/0001694284-20-000005-index.htm
10024,"Tanglewood Wealth Management, Inc.",13F-HR,1454308,2020-08-07,https://www.sec.gov/Archives/edgar/data/1454308/0001085146-20-002066-index.htm
10025,Tao Capital Management LP,13F-HR,1802967,2020-08-13,https://www.sec.gov/Archives/edgar/data/1802967/0001802967-20-000003-index.htm
10026,"Tarbox Family Office, Inc.",13F-HR,1599603,2020-07-23,https://www.sec.gov/Archives/edgar/data/1599603/0001599603-20-000006-index.htm
10027,Targa Resources Corp.,10-Q,1389170,2020-08-06,https://www.sec.gov/Archives/edgar/data/1389170/0001564590-20-037565-index.htm
10028,Targa Resources Partners LP,10-Q,1379661,2020-08-06,https://www.sec.gov/Archives/edgar/data/1379661/0001564590-20-037587-index.htm
10029,Target Group Inc.,10-Q,1586554,2020-08-10,https://www.sec.gov/Archives/edgar/data/1586554/0001104659-20-092838-index.htm
10030,Target Hospitality Corp.,10-Q,1712189,2020-08-10,https://www.sec.gov/Archives/edgar/data/1712189/0001558370-20-010153-index.htm
10031,"Taronis Fuels, Inc.",10-Q,1778805,2020-07-06,https://www.sec.gov/Archives/edgar/data/1778805/0001493152-20-012677-index.htm
10032,"Taronis Fuels, Inc.",10-Q/A,1778805,2020-07-08,https://www.sec.gov/Archives/edgar/data/1778805/0001493152-20-012853-index.htm
10033,"Taronis Fuels, Inc.",NT 10-Q,1778805,2020-08-14,https://www.sec.gov/Archives/edgar/data/1778805/0001493152-20-015825-index.htm
10034,"Tarsadia Capital, LLC",13F-HR,1777371,2020-08-14,https://www.sec.gov/Archives/edgar/data/1777371/0001214659-20-007098-index.htm
10035,"Tatro Capital, LLC",13F-HR,1802488,2020-07-09,https://www.sec.gov/Archives/edgar/data/1802488/0001398344-20-013477-index.htm
10036,Tavio Capital LLC,13F-HR,1672526,2020-08-13,https://www.sec.gov/Archives/edgar/data/1672526/0001172661-20-001660-index.htm
10037,Taylor Frigon Capital Management LLC,13F-HR,1632665,2020-07-22,https://www.sec.gov/Archives/edgar/data/1632665/0001632665-20-000006-index.htm
10038,Taylor Hoffman Wealth Management,13F-HR,1727762,2020-08-11,https://www.sec.gov/Archives/edgar/data/1727762/0001085146-20-002092-index.htm
10039,Taylor Morrison Home Corp,10-Q,1562476,2020-08-06,https://www.sec.gov/Archives/edgar/data/1562476/0001628280-20-011842-index.htm
10040,Taylor Wealth Management Partners,13F-HR,1606716,2020-07-27,https://www.sec.gov/Archives/edgar/data/1606716/0001606716-20-000004-index.htm
10041,"Taylor, Cottrill, Erickson & Associates, Inc.",13F-HR,1667102,2020-07-14,https://www.sec.gov/Archives/edgar/data/1667102/0001667102-20-000003-index.htm
10042,"Teamwork Financial Advisors, LLC",13F-HR,1629931,2020-07-13,https://www.sec.gov/Archives/edgar/data/1629931/0001629931-20-000005-index.htm
10043,TearLab Corp,10-Q/A,1299139,2020-07-01,https://www.sec.gov/Archives/edgar/data/1299139/0001493152-20-012394-index.htm
10044,"Teardroppers, Inc.",10-Q,1615780,2020-08-14,https://www.sec.gov/Archives/edgar/data/1615780/0001683168-20-002736-index.htm
10045,TechCare Corp.,10-Q,1498067,2020-08-14,https://www.sec.gov/Archives/edgar/data/1498067/0001493152-20-015720-index.htm
10046,"TechCom, Inc.",10-Q,1481443,2020-07-24,https://www.sec.gov/Archives/edgar/data/1481443/0001683168-20-002362-index.htm
10047,"TechCom, Inc.",NT 10-Q,1481443,2020-08-14,https://www.sec.gov/Archives/edgar/data/1481443/0001683168-20-002708-index.htm
10048,TechTarget Inc,10-Q,1293282,2020-08-05,https://www.sec.gov/Archives/edgar/data/1293282/0001564590-20-036840-index.htm
10049,TechnipFMC plc,10-Q,1681459,2020-07-31,https://www.sec.gov/Archives/edgar/data/1681459/0001681459-20-000103-index.htm
10050,"Technology Crossover Management IX, Ltd.",13F-HR,1698264,2020-08-14,https://www.sec.gov/Archives/edgar/data/1698264/0001104659-20-095347-index.htm
10051,"Technology Crossover Management VII, Ltd.",13F-HR,1466999,2020-08-14,https://www.sec.gov/Archives/edgar/data/1466999/0001104659-20-095342-index.htm
10052,"Technology Crossover Management VIII, Ltd.",13F-HR,1626282,2020-08-14,https://www.sec.gov/Archives/edgar/data/1626282/0001104659-20-095344-index.htm
10053,"Techpoint, Inc.",10-Q,1556898,2020-08-10,https://www.sec.gov/Archives/edgar/data/1556898/0001564590-20-038391-index.htm
10054,Tecnoglass Inc.,10-Q,1534675,2020-08-06,https://www.sec.gov/Archives/edgar/data/1534675/0001493152-20-014868-index.htm
10055,"Tectonic Financial, Inc.",10-Q,1766526,2020-08-14,https://www.sec.gov/Archives/edgar/data/1766526/0001185185-20-001177-index.htm
10056,"Teewinot Capital Advisers, L.L.C.",13F-HR,1574886,2020-08-14,https://www.sec.gov/Archives/edgar/data/1574886/0001420506-20-000975-index.htm
10057,Teilinger Capital Ltd.,13F-HR,1531879,2020-08-06,https://www.sec.gov/Archives/edgar/data/1531879/0001531879-20-000009-index.htm
10058,Tekla Capital Management LLC,13F-HR,1300336,2020-08-13,https://www.sec.gov/Archives/edgar/data/1300336/0001104659-20-094384-index.htm
10059,"Tekne Capital Management, LLC",13F-HR,1558971,2020-08-14,https://www.sec.gov/Archives/edgar/data/1558971/0000919574-20-005118-index.htm
10060,"Teladoc Health, Inc.",10-Q,1477449,2020-07-29,https://www.sec.gov/Archives/edgar/data/1477449/0001558370-20-008663-index.htm
10061,"Telemark Asset Management, LLC",13F-HR,1420816,2020-08-12,https://www.sec.gov/Archives/edgar/data/1420816/0001567619-20-014835-index.htm
10062,"Telemetry Investments, L.L.C.",13F-HR,1537055,2020-08-14,https://www.sec.gov/Archives/edgar/data/1537055/0001537055-20-000007-index.htm
10063,"Teligent, Inc.",NT 10-Q,352998,2020-08-14,https://www.sec.gov/Archives/edgar/data/352998/0001104659-20-095132-index.htm
