,conm,type,cik,date,path
38195,SANDY SPRING BANCORP INC,10-Q,824410,2020-08-07,https://www.sec.gov/Archives/edgar/data/824410/0000824410-20-000010-index.htm
38196,"SANGAMO THERAPEUTICS, INC",10-Q,1001233,2020-08-05,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-20-011806-index.htm
38197,SANMINA CORP,10-Q,897723,2020-07-31,https://www.sec.gov/Archives/edgar/data/897723/0000897723-20-000028-index.htm
38198,SANTA MONICA PARTNERS LP,13F-HR,904793,2020-08-04,https://www.sec.gov/Archives/edgar/data/904793/0000904793-20-000007-index.htm
38199,"SANUWAVE Health, Inc.",10-Q,1417663,2020-08-14,https://www.sec.gov/Archives/edgar/data/1417663/0001654954-20-009200-index.htm
38200,"SAPPHIRE VENTURES, L.L.C.",13F-HR,1697665,2020-08-13,https://www.sec.gov/Archives/edgar/data/1697665/0001172661-20-001663-index.htm
38201,SARATOGA INVESTMENT CORP.,10-Q,1377936,2020-07-08,https://www.sec.gov/Archives/edgar/data/1377936/0001193125-20-189621-index.htm
38202,SARATOGA INVESTMENT CORP.,DEF 14A,1377936,2020-08-04,https://www.sec.gov/Archives/edgar/data/1377936/0001213900-20-020107-index.htm
38203,SASCO CAPITAL INC / CT/,13F-HR,788714,2020-08-13,https://www.sec.gov/Archives/edgar/data/788714/0000788714-20-000007-index.htm
38204,"SAUL CENTERS, INC.",10-Q,907254,2020-08-06,https://www.sec.gov/Archives/edgar/data/907254/0000907254-20-000074-index.htm
38205,SAWGRASS ASSET MANAGEMENT LLC,13F-HR,1105467,2020-07-27,https://www.sec.gov/Archives/edgar/data/1105467/0001567619-20-013728-index.htm
38206,SAYA MANAGEMENT LP,13F-HR,1715528,2020-08-14,https://www.sec.gov/Archives/edgar/data/1715528/0001214659-20-007172-index.htm
38207,SAYBROOK CAPITAL /NC,13F-HR,1044924,2020-08-05,https://www.sec.gov/Archives/edgar/data/1044924/0001044924-20-000004-index.htm
38208,"SB FINANCIAL GROUP, INC.",10-Q,767405,2020-08-10,https://www.sec.gov/Archives/edgar/data/767405/0001213900-20-021061-index.htm
38209,SB PARTNERS,10-Q,87047,2020-08-12,https://www.sec.gov/Archives/edgar/data/87047/0001437749-20-017622-index.htm
38210,"SB/RH Holdings, LLC",10-Q,1592706,2020-07-31,https://www.sec.gov/Archives/edgar/data/1592706/0000109177-20-000035-index.htm
38211,SBA COMMUNICATIONS CORP,10-Q,1034054,2020-08-06,https://www.sec.gov/Archives/edgar/data/1034054/0001034054-20-000008-index.htm
38212,SC CHINA HOLDING Ltd,13F-HR,1470766,2020-08-14,https://www.sec.gov/Archives/edgar/data/1470766/0001104659-20-095304-index.htm
38213,SC Health Corp,10-Q,1764301,2020-08-12,https://www.sec.gov/Archives/edgar/data/1764301/0001140361-20-018234-index.htm
38214,"SC US (TTGP), LTD.",13F-HR,1607841,2020-08-14,https://www.sec.gov/Archives/edgar/data/1607841/0001104659-20-095300-index.htm
38215,SC XII MANAGEMENT LLC,13F-HR,1374246,2020-08-14,https://www.sec.gov/Archives/edgar/data/1374246/0001104659-20-095302-index.htm
38216,SCANDIUM INTERNATIONAL MINING CORP.,10-Q,1408146,2020-08-07,https://www.sec.gov/Archives/edgar/data/1408146/0001654954-20-008640-index.htm
38217,"SCF Partners, Inc.",13F-HR,1085550,2020-07-30,https://www.sec.gov/Archives/edgar/data/1085550/0000950123-20-007354-index.htm
38218,"SCGE MANAGEMENT, L.P.",13F-HR,1537530,2020-08-14,https://www.sec.gov/Archives/edgar/data/1537530/0001567619-20-015489-index.htm
38219,SCHAFER CULLEN CAPITAL MANAGEMENT INC,13F-HR,1056593,2020-07-31,https://www.sec.gov/Archives/edgar/data/1056593/0000950123-20-007439-index.htm
38220,SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,13F-HR,1033974,2020-07-30,https://www.sec.gov/Archives/edgar/data/1033974/0001033974-20-000003-index.htm
38221,"SCHARF INVESTMENTS, LLC",13F-HR,1463746,2020-07-16,https://www.sec.gov/Archives/edgar/data/1463746/0001085146-20-001809-index.htm
38222,SCHLUMBERGER LIMITED/NV,10-Q,87347,2020-07-29,https://www.sec.gov/Archives/edgar/data/87347/0001564590-20-034137-index.htm
38223,SCHMIDT P J INVESTMENT MANAGEMENT INC,13F-HR,1008895,2020-07-29,https://www.sec.gov/Archives/edgar/data/1008895/0001008895-20-000003-index.htm
38224,SCHNIEDERS CAPITAL MANAGEMENT LLC,13F-HR,1603937,2020-08-07,https://www.sec.gov/Archives/edgar/data/1603937/0001603937-20-000003-index.htm
38225,"SCHNITZER STEEL INDUSTRIES, INC.",10-Q,912603,2020-07-01,https://www.sec.gov/Archives/edgar/data/912603/0001564590-20-031494-index.htm
38226,SCHOLASTIC CORP,10-K,866729,2020-07-27,https://www.sec.gov/Archives/edgar/data/866729/0000866729-20-000010-index.htm
38227,SCHOLASTIC CORP,DEF 14A,866729,2020-08-11,https://www.sec.gov/Archives/edgar/data/866729/0001564590-20-039309-index.htm
38228,"SCHOLTZ & COMPANY, LLC",13F-HR,1606134,2020-08-14,https://www.sec.gov/Archives/edgar/data/1606134/0001606134-20-000003-index.htm
38229,SCHOONER CAPITAL CORP,13F-HR,1279915,2020-08-10,https://www.sec.gov/Archives/edgar/data/1279915/0001279915-20-000003-index.htm
38230,SCHRODER INVESTMENT MANAGEMENT GROUP,13F-HR,1086619,2020-08-13,https://www.sec.gov/Archives/edgar/data/1086619/0001567619-20-014990-index.htm
38231,SCHULHOFF & CO INC,13F-HR,1080197,2020-07-29,https://www.sec.gov/Archives/edgar/data/1080197/0000950123-20-007289-index.htm
38232,SCHWAB CHARLES CORP,10-Q,316709,2020-08-10,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000045-index.htm
38233,SCHWARTZ INVESTMENT COUNSEL INC,13F-HR,909151,2020-08-10,https://www.sec.gov/Archives/edgar/data/909151/0001398344-20-015389-index.htm
38234,SCHWARZ DYGOS WHEELER INVESTMENT ADVISORS LLC,13F-HR,1794153,2020-07-15,https://www.sec.gov/Archives/edgar/data/1794153/0001398344-20-013820-index.htm
38235,SCHWEITZER MAUDUIT INTERNATIONAL INC,10-Q,1000623,2020-08-05,https://www.sec.gov/Archives/edgar/data/1000623/0001000623-20-000120-index.htm
38236,SCHWERIN BOYLE CAPITAL MANAGEMENT INC,13F-HR,937522,2020-08-14,https://www.sec.gov/Archives/edgar/data/937522/0001376474-20-000198-index.htm
38237,"SCI Engineered Materials, Inc.",10-Q,830616,2020-08-07,https://www.sec.gov/Archives/edgar/data/830616/0001104659-20-091755-index.htm
38238,"SCIENTIFIC ENERGY, INC",10-Q,1276531,2020-08-12,https://www.sec.gov/Archives/edgar/data/1276531/0001276531-20-000013-index.htm
38239,SCIENTIFIC GAMES CORP,10-Q,750004,2020-07-23,https://www.sec.gov/Archives/edgar/data/750004/0000750004-20-000123-index.htm
38240,SCOGGIN MANAGEMENT LP,13F-HR,1086416,2020-08-13,https://www.sec.gov/Archives/edgar/data/1086416/0000950159-20-000195-index.htm
38241,SCOPIA CAPITAL MANAGEMENT LP,13F-HR,1279150,2020-08-14,https://www.sec.gov/Archives/edgar/data/1279150/0000891092-20-009520-index.htm
38242,"SCOPUS ASSET MANAGEMENT, L.P.",13F-HR,1317583,2020-08-14,https://www.sec.gov/Archives/edgar/data/1317583/0001104659-20-095489-index.htm
38243,SCOTIA CAPITAL INC.,13F-HR,1335644,2020-08-11,https://www.sec.gov/Archives/edgar/data/1335644/0000009631-20-000022-index.htm
38244,SCOTTS MIRACLE-GRO CO,10-Q,825542,2020-08-05,https://www.sec.gov/Archives/edgar/data/825542/0001546380-20-000032-index.htm
38245,"SCOUT INVESTMENTS, INC.",13F-HR,1161927,2020-07-14,https://www.sec.gov/Archives/edgar/data/1161927/0001062993-20-003301-index.htm
38246,"SCP Investment, LP",13F-HR,1730961,2020-08-05,https://www.sec.gov/Archives/edgar/data/1730961/0001104659-20-090743-index.htm
38247,SCP Private Credit Income BDC LLC,10-Q,1743415,2020-08-04,https://www.sec.gov/Archives/edgar/data/1743415/0001193125-20-209376-index.htm
38248,SCS Capital Management LLC,13F-HR,1303159,2020-08-14,https://www.sec.gov/Archives/edgar/data/1303159/0001303159-20-000003-index.htm
38249,SCVX Corp.,10-Q,1794717,2020-08-14,https://www.sec.gov/Archives/edgar/data/1794717/0001213900-20-021975-index.htm
38250,"SCW Capital Management, LP",13F-HR,1738045,2020-08-13,https://www.sec.gov/Archives/edgar/data/1738045/0001738045-20-000002-index.htm
38251,SCWorx Corp.,10-Q,1674227,2020-07-01,https://www.sec.gov/Archives/edgar/data/1674227/0001213900-20-016459-index.htm
38252,SCWorx Corp.,10-Q,1674227,2020-08-14,https://www.sec.gov/Archives/edgar/data/1674227/0001213900-20-022282-index.htm
38253,SCYNEXIS INC,10-Q,1178253,2020-08-10,https://www.sec.gov/Archives/edgar/data/1178253/0001564590-20-038629-index.htm
38254,SEABOARD CORP /DE/,10-Q,88121,2020-07-28,https://www.sec.gov/Archives/edgar/data/88121/0000088121-20-000058-index.htm
38255,SEACOAST BANKING CORP OF FLORIDA,10-Q,730708,2020-08-06,https://www.sec.gov/Archives/edgar/data/730708/0000730708-20-000048-index.htm
38256,SEACOR HOLDINGS INC /NEW/,10-Q,859598,2020-07-28,https://www.sec.gov/Archives/edgar/data/859598/0000859598-20-000061-index.htm
38257,SEACOR Marine Holdings Inc.,10-Q,1690334,2020-08-06,https://www.sec.gov/Archives/edgar/data/1690334/0001564590-20-037831-index.htm
38258,SEAFARER EXPLORATION CORP,NT 10-Q,1106213,2020-08-14,https://www.sec.gov/Archives/edgar/data/1106213/0001654954-20-009160-index.htm
38259,SEALED AIR CORP/DE,10-Q,1012100,2020-08-06,https://www.sec.gov/Archives/edgar/data/1012100/0001628280-20-011887-index.htm
38260,SEARCY FINANCIAL SERVICES INC /ADV,13F-HR,354923,2020-08-04,https://www.sec.gov/Archives/edgar/data/354923/0000354923-20-000004-index.htm
38261,SEARLE & CO.,13F-HR,710127,2020-08-03,https://www.sec.gov/Archives/edgar/data/710127/0001085146-20-001974-index.htm
38262,SEATTLE GENETICS INC /WA,10-Q,1060736,2020-07-31,https://www.sec.gov/Archives/edgar/data/1060736/0001060736-20-000023-index.htm
38263,SEATech Ventures Corp.,10-Q,1763660,2020-08-14,https://www.sec.gov/Archives/edgar/data/1763660/0001493152-20-015653-index.htm
38264,SECOND CURVE CAPITAL LLC,13F-HR,1136704,2020-08-13,https://www.sec.gov/Archives/edgar/data/1136704/0000919574-20-005036-index.htm
38265,SECOND SIGHT MEDICAL PRODUCTS INC,10-Q,1266806,2020-08-13,https://www.sec.gov/Archives/edgar/data/1266806/0001564590-20-040021-index.htm
38266,SECTOR 10 INC,10-Q,925661,2020-07-06,https://www.sec.gov/Archives/edgar/data/925661/0001445866-20-000957-index.htm
38267,SECTOR GAMMA AS,13F-HR,1475373,2020-08-07,https://www.sec.gov/Archives/edgar/data/1475373/0001567619-20-014483-index.htm
38268,SECTORAL ASSET MANAGEMENT INC,13F-HR,1274413,2020-08-13,https://www.sec.gov/Archives/edgar/data/1274413/0001104659-20-094408-index.htm
38269,"SECURIAN ASSET MANAGEMENT, INC",13F-HR,1035350,2020-08-06,https://www.sec.gov/Archives/edgar/data/1035350/0001104659-20-091238-index.htm
38270,SECURITY ASSET MANAGEMENT,13F-HR,899211,2020-08-03,https://www.sec.gov/Archives/edgar/data/899211/0001606587-20-000785-index.htm
38271,SECURITY BENEFIT LIFE INSURANCE CO /KS/,13F-HR,869772,2020-08-13,https://www.sec.gov/Archives/edgar/data/869772/0000869772-20-000006-index.htm
38272,SECURITY CAPITAL RESEARCH & MANAGEMENT INC,13F-HR,1068829,2020-08-14,https://www.sec.gov/Archives/edgar/data/1068829/0001068829-20-000014-index.htm
38273,SECURITY FEDERAL CORP,10-Q,818677,2020-08-13,https://www.sec.gov/Archives/edgar/data/818677/0000939057-20-000325-index.htm
38274,SECURITY NATIONAL BANK OF SIOUX CITY IOWA /IA/,13F-HR,894309,2020-07-17,https://www.sec.gov/Archives/edgar/data/894309/0000894309-20-000005-index.htm
38275,SECURITY NATIONAL BANK OF SO DAK,13F-HR,1105909,2020-07-17,https://www.sec.gov/Archives/edgar/data/1105909/0001105909-20-000003-index.htm
38276,SECURITY NATIONAL FINANCIAL CORP,10-Q,318673,2020-08-14,https://www.sec.gov/Archives/edgar/data/318673/0001445866-20-001192-index.htm
38277,SECURITY NATIONAL TRUST CO,13F-HR,1158274,2020-08-13,https://www.sec.gov/Archives/edgar/data/1158274/0001158274-20-000003-index.htm
38278,"SEELOS THERAPEUTICS, INC.",10-Q,1017491,2020-08-14,https://www.sec.gov/Archives/edgar/data/1017491/0001136261-20-000156-index.htm
38279,SEEYOND,13F-HR,1767840,2020-08-13,https://www.sec.gov/Archives/edgar/data/1767840/0001104659-20-094418-index.htm
38280,"SEGALL BRYANT & HAMILL, LLC",13F-HR,1006378,2020-08-14,https://www.sec.gov/Archives/edgar/data/1006378/0001006378-20-000006-index.htm
38281,SEI INVESTMENTS CO,10-Q,350894,2020-07-28,https://www.sec.gov/Archives/edgar/data/350894/0000350894-20-000037-index.htm
38282,SEI INVESTMENTS CO,13F-HR,350894,2020-08-11,https://www.sec.gov/Archives/edgar/data/350894/0001041062-20-000107-index.htm
38283,SEIDMAN LAWRENCE B,13F-HR,1026081,2020-08-07,https://www.sec.gov/Archives/edgar/data/1026081/0000921895-20-002123-index.htm
38284,"SEIZERT CAPITAL PARTNERS, LLC",13F-HR,1134283,2020-08-06,https://www.sec.gov/Archives/edgar/data/1134283/0001134283-20-000005-index.htm
38285,"SELECT BANCORP, INC.",10-Q,1263762,2020-08-10,https://www.sec.gov/Archives/edgar/data/1263762/0001558370-20-009965-index.htm
38286,SELECT MEDICAL HOLDINGS CORP,10-Q,1320414,2020-07-30,https://www.sec.gov/Archives/edgar/data/1320414/0001628280-20-011009-index.htm
38287,SELECTA BIOSCIENCES INC,10-Q,1453687,2020-08-06,https://www.sec.gov/Archives/edgar/data/1453687/0001453687-20-000096-index.htm
38288,SELECTIVE INSURANCE GROUP INC,10-Q,230557,2020-07-31,https://www.sec.gov/Archives/edgar/data/230557/0000230557-20-000018-index.htm
38289,"SELLAS Life Sciences Group, Inc.",10-Q,1390478,2020-08-13,https://www.sec.gov/Archives/edgar/data/1390478/0001390478-20-000026-index.htm
38290,SEMPER AUGUSTUS INVESTMENTS GROUP LLC,13F-HR,1115373,2020-08-14,https://www.sec.gov/Archives/edgar/data/1115373/0001172661-20-001785-index.htm
38291,SEMPRA ENERGY,10-Q,1032208,2020-08-05,https://www.sec.gov/Archives/edgar/data/1032208/0001032208-20-000039-index.htm
38292,SENSIENT TECHNOLOGIES CORP,10-Q,310142,2020-08-06,https://www.sec.gov/Archives/edgar/data/310142/0001140361-20-017631-index.htm
38293,SENTINEL PENSION ADVISORS INC,13F-HR,1802290,2020-07-17,https://www.sec.gov/Archives/edgar/data/1802290/0001725547-20-000058-index.htm
38294,SENTINEL TRUST CO LBA,13F-HR,1114739,2020-08-14,https://www.sec.gov/Archives/edgar/data/1114739/0001114739-20-000004-index.htm
38295,SENTRY INVESTMENT MANAGEMENT LLC,13F-HR,89014,2020-08-07,https://www.sec.gov/Archives/edgar/data/89014/0001567619-20-014524-index.htm
38296,SEQUOIA FUND INC,DEF 14A,89043,2020-07-29,https://www.sec.gov/Archives/edgar/data/89043/0001398344-20-014630-index.htm
38297,SERVICE CORP INTERNATIONAL,10-Q,89089,2020-07-31,https://www.sec.gov/Archives/edgar/data/89089/0000089089-20-000049-index.htm
38298,SERVICEMASTER GLOBAL HOLDINGS INC,10-Q,1428875,2020-08-10,https://www.sec.gov/Archives/edgar/data/1428875/0001428875-20-000066-index.htm
38299,"SERVICESOURCE INTERNATIONAL, INC.",10-Q,1310114,2020-07-29,https://www.sec.gov/Archives/edgar/data/1310114/0001310114-20-000043-index.htm
38300,SERVOTRONICS INC /DE/,10-Q,89140,2020-08-13,https://www.sec.gov/Archives/edgar/data/89140/0001104659-20-094365-index.htm
38301,"SEVEN EIGHT CAPITAL, LP",13F-HR,1575129,2020-08-06,https://www.sec.gov/Archives/edgar/data/1575129/0001420506-20-000813-index.htm
38302,SEVERN BANCORP INC,10-Q,868271,2020-08-10,https://www.sec.gov/Archives/edgar/data/868271/0001558370-20-010081-index.htm
38303,SFE Investment Counsel,13F-HR,1317784,2020-08-05,https://www.sec.gov/Archives/edgar/data/1317784/0001085146-20-002004-index.htm
38304,"SFMG, LLC",13F-HR,1512026,2020-08-03,https://www.sec.gov/Archives/edgar/data/1512026/0001512026-20-000003-index.htm
38305,"SG Americas Securities, LLC",13F-HR,1313360,2020-07-20,https://www.sec.gov/Archives/edgar/data/1313360/0001313360-20-000003-index.htm
38306,"SG BLOCKS, INC.",10-Q,1023994,2020-08-13,https://www.sec.gov/Archives/edgar/data/1023994/0001213900-20-021903-index.htm
38307,SG Capital Management LLC,13F-HR,1510099,2020-08-14,https://www.sec.gov/Archives/edgar/data/1510099/0001172661-20-001709-index.htm
38308,"SG3 Management, LLC",13F-HR,1630888,2020-08-14,https://www.sec.gov/Archives/edgar/data/1630888/0001630888-20-000004-index.htm
38309,SHAH CAPITAL MANAGEMENT,13F-HR,1383838,2020-07-09,https://www.sec.gov/Archives/edgar/data/1383838/0001383838-20-000009-index.htm
38310,SHAKER INVESTMENTS LLC/OH,13F-HR,1009005,2020-08-11,https://www.sec.gov/Archives/edgar/data/1009005/0001009005-20-000003-index.htm
38311,"SHAKESPEARE WEALTH MANAGEMENT, INC.",13F-HR,1658509,2020-08-11,https://www.sec.gov/Archives/edgar/data/1658509/0001104659-20-093226-index.htm
38312,SHANDA ASSET MANAGEMENT HOLDINGS Ltd,13F-HR,1622346,2020-08-14,https://www.sec.gov/Archives/edgar/data/1622346/0001622346-20-000006-index.htm
38313,SHAPIRO CAPITAL MANAGEMENT LLC,13F-HR,1177244,2020-08-11,https://www.sec.gov/Archives/edgar/data/1177244/0000909012-20-000117-index.htm
38314,SHARING ECONOMY INTERNATIONAL INC.,10-K,819926,2020-07-24,https://www.sec.gov/Archives/edgar/data/819926/0001213900-20-018468-index.htm
38315,SHARING SERVICES GLOBAL Corp,10-K,1644488,2020-07-08,https://www.sec.gov/Archives/edgar/data/1644488/0001493152-20-012834-index.htm
38316,SHARING SERVICES GLOBAL Corp,DEF 14A,1644488,2020-08-12,https://www.sec.gov/Archives/edgar/data/1644488/0001493152-20-015306-index.htm
38317,"SHAYNE & CO., LLC",13F-HR,1484085,2020-08-07,https://www.sec.gov/Archives/edgar/data/1484085/0001085146-20-002069-index.htm
38318,SHEETS SMITH WEALTH MANAGEMENT,13F-HR,1157436,2020-07-17,https://www.sec.gov/Archives/edgar/data/1157436/0001398344-20-013986-index.htm
38319,SHELL ASSET MANAGEMENT CO,13F-HR,1211028,2020-08-10,https://www.sec.gov/Archives/edgar/data/1211028/0001211028-20-000006-index.htm
38320,SHELTON CAPITAL MANAGEMENT,13F-HR,1002784,2020-08-12,https://www.sec.gov/Archives/edgar/data/1002784/0001398344-20-015572-index.htm
38321,SHEN NEIL NANPENG,13F-HR,1279329,2020-08-14,https://www.sec.gov/Archives/edgar/data/1279329/0001104659-20-095292-index.htm
38322,SHENANDOAH TELECOMMUNICATIONS CO/VA/,10-Q,354963,2020-07-30,https://www.sec.gov/Archives/edgar/data/354963/0001628280-20-010924-index.htm
38323,SHENKMAN CAPITAL MANAGEMENT INC,13F-HR,1275228,2020-08-11,https://www.sec.gov/Archives/edgar/data/1275228/0000921895-20-002145-index.htm
38324,"SHEPHERD KAPLAN KROCHUK, LLC",13F-HR,1218583,2020-08-14,https://www.sec.gov/Archives/edgar/data/1218583/0000919574-20-005360-index.htm
38325,SHERWIN WILLIAMS CO,10-Q,89800,2020-07-28,https://www.sec.gov/Archives/edgar/data/89800/0000089800-20-000020-index.htm
38326,SHILOH INDUSTRIES INC,10-Q,904979,2020-07-24,https://www.sec.gov/Archives/edgar/data/904979/0001628280-20-010589-index.htm
38327,SHINE INVESTMENT ADVISORY SERVICES INC,13F-HR,1002912,2020-07-29,https://www.sec.gov/Archives/edgar/data/1002912/0001002912-20-000003-index.htm
38328,SHORE BANCSHARES INC,10-Q,1035092,2020-08-07,https://www.sec.gov/Archives/edgar/data/1035092/0001558370-20-009897-index.htm
38329,"SHOTSPOTTER, INC",10-Q,1351636,2020-08-10,https://www.sec.gov/Archives/edgar/data/1351636/0001564590-20-038414-index.htm
38330,SHUFRO ROSE & CO LLC,13F-HR,908195,2020-08-06,https://www.sec.gov/Archives/edgar/data/908195/0001085146-20-002018-index.htm
38331,"SHYFT GROUP, INC.",10-Q,743238,2020-08-06,https://www.sec.gov/Archives/edgar/data/743238/0001437749-20-016872-index.htm
38332,"SI-BONE, Inc.",10-Q,1459839,2020-08-04,https://www.sec.gov/Archives/edgar/data/1459839/0001459839-20-000074-index.htm
38333,SIB LLC,13F-HR,1426857,2020-07-14,https://www.sec.gov/Archives/edgar/data/1426857/0000909012-20-000101-index.htm
38334,SIEBERT FINANCIAL CORP,10-Q,65596,2020-08-13,https://www.sec.gov/Archives/edgar/data/65596/0001157523-20-001181-index.htm
38335,SIEBERT FINANCIAL CORP,DEF 14A,65596,2020-07-07,https://www.sec.gov/Archives/edgar/data/65596/0001157523-20-000960-index.htm
